title,authors,id,source,date,url,abstract
Combination of vitamin E and vitamin C alleviates renal function in hyperoxaluric rats via antioxidant activity,"Orapun JATURAKAN, Thasinas DISSAYABUTRA, Narongsak CHAIYABUTR, Anusak KIJTAWORNRAT, Piyaratana TOSUK...",PMC5447979,The Journal of Veterinary Medical Science,2017-04-08,https://doi.org/10.1292/jvms.17-0083,This study investigated the effects of vitamin E and C on hyperoxaluric rats. Combined vitamin E and C supplementation protected against oxalate-induced kidney damage by reducing oxidative stress.
"Oxidants, Antioxidants, and the Beneficial Roles of Exercise-Induced Production of Reactive Species","Elisa Couto Gomes, Albená Nunes Silva, Marta Rubino de Oliveira",PMC3372226,PMC,2012-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3372226/,This review examines reactive species produced during exercise and their impact on adaptation. Exercise-induced reactive species promote beneficial adaptations like angiogenesis and muscle growth.
(–)-Epicatechin Supplementation Inhibits Aerobic Adaptations to Cycling Exercise in Humans,"Neil A. Schwarz, Zachary J. Blahnik, Srihari Prahadeeswaran, Sarah K. McKinley-Barnard, Shelley L. H...",PMC6308990,PMC,2018-12-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6308990/,"This study investigated if (–)-epicatechin supplementation enhances cycling training adaptations. The findings indicate that (–)-epicatechin supplementation inhibits aerobic adaptations, specifically peak VO2 and succinate dehydrogenase content, compared to a placebo."
"Exercise, oxidants, and antioxidants change the shape of the bell-shaped hormesis curve","Zsolt Radak, Kazunari Ishihara, Eva Tekus, Csaba Varga, Aniko Posa, Laszlo Balogh, Istvan Boldogh, E...",PMC5345970,PMC,2017-03-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5345970/,"This paper examines how exercise and antioxidant treatments affect the relationship between ROS and physiological function. It concludes that antioxidant timing relative to exercise intensity dictates whether function is attenuated or enhanced, and that fitness influences this response."
The effect of green tea extract supplementation on exercise-induced oxidative stress parameters in male sprinters,"Ewa Jówko, Barbara Długołęcka, Beata Makaruk, Igor Cieśliński",PMC4500852,PMC,2014-08-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4500852/,This study investigated the effects of green tea extract on oxidative stress markers in male sprinters. Green tea extract supplementation reduced exercise-induced oxidative stress without negatively impacting sprint performance or antioxidant enzyme adaptation.
Antioxidant Effects and Insulin Resistance Improvement of Chromium Combined with Vitamin C and E Supplementation for Type 2 Diabetes Mellitus,Ming-Hoang Lai,PMC2581761,Journal of Clinical Biochemistry and Nutrition,2008-11-01,https://doi.org/10.3164/jcbn.2008064,"This study investigated the effects of chromium, vitamin C, and E supplementation on type 2 diabetes patients. Combined supplementation significantly reduced oxidative stress and improved glucose metabolism."
Effect of Antioxidant Supplementation on Markers of Oxidative Stress and Muscle Damage after Strength Exercise: A Systematic Review,"Cristina Canals-Garzón, Rafael Guisado-Barrilao, Darío Martínez-García, Ignacio Jesús Chirosa-Ríos, ...",PMC8835002,PMC,2022-02-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8835002/,"This systematic review examined antioxidant supplementation's effects on oxidative stress and muscle damage after strength exercise. Antioxidants like pomegranate juice and taurine showed beneficial effects, potentially reducing fatigue and speeding recovery."
Polyphenol Supplementation and Antioxidant Status in Athletes: A Narrative Review,"Aleksandra Bojarczuk, Magdalena Dzitkowska-Zabielska",PMC9823453,PMC,2022-12-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9823453/,"This review examined polyphenol supplementation's effects on athletes' antioxidant status and exercise performance. The available evidence does not conclusively support widespread polyphenol supplementation for athletes, indicating a need for further research."
Polyphenol Supplementation: Benefits for Exercise Performance or Oxidative Stress?,Kathryn H. Myburgh,PMC4008802,"Sports Medicine (Auckland, N.z.)",2014-05-03,https://doi.org/10.1007/s40279-014-0151-4,This review examines polyphenol supplementation's effects on exercise performance and oxidative stress. Current evidence is insufficient to recommend polyphenol use for athletes due to study limitations.
Antioxidant Supplementation Modulates Neutrophil Inflammatory Response to Exercise-Induced Stress,"Lucrecia Carrera-Quintanar, Lorena Funes, María Herranz-López, Pascual Martínez-Peinado, Sandra Pasc...",PMC7762299,Antioxidants,2020-12-07,https://doi.org/10.3390/antiox9121242,"This study investigated the inflammatory response to exercise and the effect of antioxidant supplements. Antioxidant supplementation appeared to alter neutrophil inflammatory marker release, potentially influencing post-exercise recovery."
Impact of pre‐exercise feeding status on metabolic adaptations to endurance‐type exercise training,"Robert M. Edinburgh, Francoise Koumanov, Javier T. Gonzalez",PMC11497303,PMC,2021-01-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11497303/,This study investigated how pre-exercise feeding status affects metabolic adaptations to endurance training. Performing exercise in a fasted state may enhance certain metabolic adaptations compared to exercising after nutrient ingestion.
Effects of ascorbic acid supplementation on oxidative stress markers in healthy women following a single bout of exercise,"Manita Yimcharoen, Suwatsin Kittikunnathum, Chawannut Suknikorn, Wichuda Nak-on, Petcharee Yeethong,...",PMC6341721,PMC,2019-01-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6341721/,This study investigated ascorbic acid's effects on oxidative stress markers in women after exercise. Ascorbic acid improved antioxidant capacity but did not prevent exercise-induced muscle damage.
Vitamin E Supplementation and Mitochondria in Experimental and Functional Hyperthyroidism: A Mini-Review,"Gaetana Napolitano, Gianluca Fasciolo, Sergio Di Meo, Paola Venditti",PMC6950234,Nutrients,2019-12-01,https://doi.org/10.3390/nu11122900,"This mini-review examines vitamin E's role in protecting mitochondria from oxidative damage in hyperthyroidism. Vitamin E supplementation limits hyperthyroidism-induced mitochondrial ROS and oxidative damage, preserving cell function."
Can vitamin C supplementation reverse the effects of exercise training in polluted air on oxidative stress markers? A randomized controlled trial,"Amin Eatemadyboroujeni, Mehdi Kargarfard, Hojatollah Alaei",PMC8519622,ARYA Atherosclerosis,2021-01-01,https://doi.org/10.22122/arya.v17i0.2101,"This study investigated the effects of exercise, polluted air, and vitamin C on oxidative stress markers in rats. Vitamin C supplementation did not significantly reverse the increased oxidative stress caused by exercise in polluted air."
Effect of Vitamins C and E Co-Supplementation on Serum C-Reactive Protein Level: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,"Faezeh Fouladvand, Ebrahim Falahi, Omid Asbaghi, Amir Abbasnezhad",PMC7143019,PMC,2020-03-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7143019/,"This systematic review and meta-analysis examined vitamin C and E co-supplementation's effect on C-reactive protein. Co-supplementation did not significantly impact CRP overall, but reduced it in those aged 30 and over."
The Effects of Antioxidant Supplementation on Soccer Performance and Recovery: A Critical Review of the Available Evidence,"Athanasios Poulios, Konstantinos Papanikolaou, Dimitrios Draganidis, Panagiotis Tsimeas, Athanasios ...",PMC11597853,PMC,2024-11-06,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11597853/,"This review examined antioxidant supplements' effects on soccer performance and recovery. Several antioxidants were found to reduce muscle damage, inflammation, and oxidative stress, with some potentially enhancing performance."
Cashew apple juice supplementation enhanced fat utilization during high-intensity exercise in trained and untrained men,"Piyapong Prasertsri, Thapanee Roengrit, Yupaporn Kanpetta, Terdthai Tong-un, Supaporn Muchimapura, J...",PMC3610290,Journal of the International Society of Sports Nutrition,2013-01-01,https://doi.org/10.1186/1550-2783-10-13,Cashew apple juice supplementation was studied for its effect on substrate utilization during high-intensity exercise. CAJ supplementation increased fat oxidation and decreased carbohydrate oxidation during exercise in both trained and untrained men.
Systematic review and meta-analysis of antioxidants with or without exercise training improving muscle condition in older adults,"Yijie Wang, Ziping He, Chunye Long, Yue Li, Yuzhe Yuan, Tianlong Huang",PMC12491480,PMC,2025-10-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12491480/,This systematic review and meta-analysis examined the effects of antioxidants and exercise on muscle condition in older adults. Combining antioxidants with exercise yielded greater improvements in muscle strength and physical function than either intervention alone.
The effect of combined resistance exercise training and vitamin D 3  supplementation on musculoskeletal health and function in older adults: a systematic review and meta-analysis,"Anneka Elizabeth Antoniak, Carolyn A Greig",PMC5541589,BMJ Open,2017-01-01,https://doi.org/10.1136/bmjopen-2016-014619,This systematic review evaluated combined resistance exercise and vitamin D supplementation in older adults. The combination significantly improved lower limb muscle strength compared to exercise alone.
Vitamin D Supplementation Does Not Enhance Gains in Muscle Strength and Lean Body Mass or Influence Cardiorespiratory Fitness in Vitamin D-Insufficient Middle-Aged Men Engaged in Resistance Training,"Lauri Savolainen, Saima Timpmann, Martin Mooses, Evelin Mäestu, Luule Medijainen, Märt Lellsaar, Kri...",PMC11478703,Nutrients,2024-10-02,https://doi.org/10.3390/nu16193356,"This study investigated vitamin D supplementation's effect on resistance training outcomes in vitamin D-insufficient men. Vitamin D supplementation did not enhance muscle strength, lean body mass, or cardiorespiratory fitness gains."
Aerobic Exercise Training Adaptations Are Increased by Postexercise Carbohydrate-Protein Supplementation,"Lisa Ferguson-Stegall, Erin McCleave, Zhenping Ding, Phillip G. Doerner III, Yang Liu, Bei Wang, Mar...",PMC3136187,Journal of Nutrition and Metabolism,2011-01-01,https://doi.org/10.1155/2011/623182,"This study investigated the effects of post-exercise chocolate milk, carbohydrate, or placebo supplementation on aerobic training adaptations. Chocolate milk supplementation led to greater improvements in aerobic capacity and body composition compared to carbohydrate or placebo."
Effects of Vitamin E and Coenzyme Q 10  Supplementation on Oxidative Stress Parameters in Untrained Leisure Horses Subjected to Acute Moderate Exercise,"Alenka Nemec Svete, Tomaž Vovk, Mojca Bohar Topolovec, Peter Kruljc",PMC8227526,PMC,2021-06-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8227526/,"This study investigated vitamin E and CoQ10 supplementation in untrained horses undergoing exercise. Vitamin E, alone or combined with CoQ10, prevented exercise-induced lipid peroxidation."
"Synergistic Effects of Exercise Training and Vitamin D Supplementation on Mitochondrial Function of Cardiac Tissue, Antioxidant Capacity, and Tumor Growth in Breast Cancer in Bearing-4T1 Mice","Ali Jafari, Dariush Sheikholeslami-Vatani, Farnoosh Khosrobakhsh, Neda Khaledi",PMC8076802,Frontiers in Physiology,2021-04-13,https://doi.org/10.3389/fphys.2021.640237,"This study examined the effects of exercise and vitamin D on breast cancer mice. Combining exercise and vitamin D inhibited tumor growth, improved antioxidant capacity, and positively modulated cardiac gene expression."
